identity term	attribute token	anonymized annotator id	annotator gender (self-identified)	geographic zone	annotation
marathi	angry	4	Female	North Zone	Non_Stereotypical
marathi	artist	3	Male	East Zone	Stereotypical
marathi	artist	11	Male	South Zone	Not sure
marathi	artist	7	Female	North East Zone	Non_Stereotypical
marathi	athlete	12	Female	West Zone	Non_Stereotypical
marathi	athlete	3	Male	East Zone	Non_Stereotypical
marathi	athlete	11	Male	South Zone	Not sure
marathi	auditor	3	Male	East Zone	Non_Stereotypical
marathi	auditor	11	Male	South Zone	Not sure
marathi	auditor	7	Female	North East Zone	Non_Stereotypical
marathi	calm	12	Female	West Zone	Not sure
marathi	calm	3	Male	East Zone	Non_Stereotypical
marathi	calm	11	Male	South Zone	Non_Stereotypical
marathi	caring	12	Female	West Zone	Non_Stereotypical
marathi	caring	3	Male	East Zone	Non_Stereotypical
marathi	caring	4	Female	North Zone	Non_Stereotypical
marathi	coach	11	Male	South Zone	Not sure
marathi	coach	7	Female	North East Zone	Non_Stereotypical
marathi	coach	4	Female	North Zone	Non_Stereotypical
marathi	colourful	12	Female	West Zone	Non_Stereotypical
marathi	colourful	11	Male	South Zone	Non_Stereotypical
marathi	colourful	4	Female	North Zone	Not sure
marathi	comedian	3	Male	East Zone	Not sure
marathi	comedian	7	Female	North East Zone	Non_Stereotypical
marathi	comedian	4	Female	North Zone	Non_Stereotypical
marathi	commander	3	Male	East Zone	Not sure
marathi	commander	11	Male	South Zone	Non_Stereotypical
marathi	commander	4	Female	North Zone	Non_Stereotypical
marathi	consultant	12	Female	West Zone	Non_Stereotypical
marathi	consultant	11	Male	South Zone	Not sure
marathi	consultant	4	Female	North Zone	Non_Stereotypical
marathi	covered	3	Male	East Zone	Non_Stereotypical
marathi	covered	11	Male	South Zone	Non_Stereotypical
marathi	covered	4	Female	North Zone	Non_Stereotypical
marathi	designer	12	Female	West Zone	Non_Stereotypical
marathi	designer	11	Male	South Zone	Not sure
marathi	designer	3	Male	East Zone	Stereotypical
marathi	driver	11	Male	South Zone	Not sure
marathi	driver	7	Female	North East Zone	Non_Stereotypical
marathi	driver	4	Female	North Zone	Non_Stereotypical
marathi	fancy	11	Male	South Zone	Not sure
marathi	fancy	7	Female	North East Zone	Non_Stereotypical
marathi	fancy	4	Female	North Zone	Non_Stereotypical
marathi	fisherman	3	Male	East Zone	Not sure
marathi	fisherman	11	Male	South Zone	Not sure
marathi	fisherman	7	Female	North East Zone	Stereotypical
marathi	golfer	11	Male	South Zone	Non_Stereotypical
marathi	golfer	7	Female	North East Zone	Non_Stereotypical
marathi	golfer	4	Female	North Zone	Not sure
marathi	humanities	12	Female	West Zone	Non_Stereotypical
marathi	humanities	3	Male	East Zone	Non_Stereotypical
marathi	humanities	4	Female	North Zone	Non_Stereotypical
marathi	journalist	3	Male	East Zone	Non_Stereotypical
marathi	journalist	7	Female	North East Zone	Non_Stereotypical
marathi	journalist	4	Female	North Zone	Non_Stereotypical
marathi	lawyer	3	Male	East Zone	Non_Stereotypical
marathi	lawyer	11	Male	South Zone	Non_Stereotypical
marathi	lawyer	4	Female	North Zone	Not sure
marathi	lowly	11	Male	South Zone	Non_Stereotypical
marathi	lowly	7	Female	North East Zone	Non_Stereotypical
marathi	lowly	4	Female	North Zone	Non_Stereotypical
marathi	mathematician	12	Female	West Zone	Non_Stereotypical
marathi	mathematician	3	Male	East Zone	Non_Stereotypical
marathi	mathematician	11	Male	South Zone	Not sure
marathi	music	7	Female	North East Zone	Non_Stereotypical
marathi	music	4	Female	North Zone	Not sure
marathi	music	3	Male	East Zone	Stereotypical
marathi	musician	12	Female	West Zone	Non_Stereotypical
marathi	musician	4	Female	North Zone	Non_Stereotypical
marathi	musician	7	Female	North East Zone	Stereotypical
marathi	nurse	12	Female	West Zone	Non_Stereotypical
marathi	nurse	11	Male	South Zone	Non_Stereotypical
marathi	nurse	4	Female	North Zone	Non_Stereotypical
marathi	painter	3	Male	East Zone	Non_Stereotypical
marathi	painter	7	Female	North East Zone	Non_Stereotypical
marathi	painter	4	Female	North Zone	Non_Stereotypical
marathi	politician	12	Female	West Zone	Non_Stereotypical
marathi	politician	4	Female	North Zone	Non_Stereotypical
marathi	politician	3	Male	East Zone	Stereotypical
marathi	powerful	12	Female	West Zone	Non_Stereotypical
marathi	powerful	4	Female	North Zone	Non_Stereotypical
marathi	powerful	7	Female	North East Zone	Stereotypical
marathi	producer	3	Male	East Zone	Stereotypical
marathi	producer	11	Male	South Zone	Not sure
marathi	producer	4	Female	North Zone	Non_Stereotypical
marathi	professor	12	Female	West Zone	Non_Stereotypical
marathi	professor	7	Female	North East Zone	Non_Stereotypical
marathi	professor	4	Female	North Zone	Non_Stereotypical
marathi	short	12	Female	West Zone	Non_Stereotypical
marathi	short	11	Male	South Zone	Not sure
marathi	short	4	Female	North Zone	Non_Stereotypical
marathi	smart	11	Male	South Zone	Non_Stereotypical
marathi	smart	7	Female	North East Zone	Non_Stereotypical
marathi	smart	4	Female	North Zone	Non_Stereotypical
marathi	soldier	12	Female	West Zone	Non_Stereotypical
marathi	soldier	11	Male	South Zone	Not sure
marathi	soldier	4	Female	North Zone	Not sure
marathi	supervisor	12	Female	West Zone	Non_Stereotypical
marathi	supervisor	3	Male	East Zone	Not sure
marathi	supervisor	7	Female	North East Zone	Non_Stereotypical
marathi	umpire	3	Male	East Zone	Not sure
marathi	umpire	7	Female	North East Zone	Non_Stereotypical
marathi	umpire	4	Female	North Zone	Not sure
marathi	director	3	Male	East Zone	Non_Stereotypical
marathi	director	7	Female	North East Zone	Stereotypical
marathi	director	4	Female	North Zone	Non_Stereotypical
marathi	police	3	Male	East Zone	Non_Stereotypical
marathi	police	7	Female	North East Zone	Stereotypical
marathi	police	4	Female	North Zone	Non_Stereotypical
marathi	business	3	Male	East Zone	Non_Stereotypical
marathi	business	11	Male	South Zone	Stereotypical
marathi	business	4	Female	North Zone	Non_Stereotypical
marathi	actor	3	Male	East Zone	Stereotypical
marathi	actor	7	Female	North East Zone	Stereotypical
marathi	actor	4	Female	North Zone	Non_Stereotypical
marathi	actor	10	Male	North East Zone	Non_Stereotypical
marathi	actor	9	Female	North East Zone	Non_Stereotypical
marathi	actor	1	Female	North Zone	Non_Stereotypical
marathi	secretary	11	Male	South Zone	Non_Stereotypical
marathi	secretary	7	Female	North East Zone	Non_Stereotypical
marathi	secretary	4	Female	North Zone	Non_Stereotypical
marathi	ceo	3	Male	East Zone	Non_Stereotypical
marathi	ceo	11	Male	South Zone	Non_Stereotypical
marathi	ceo	4	Female	North Zone	Non_Stereotypical
marathi	finance	11	Male	South Zone	Non_Stereotypical
marathi	finance	7	Female	North East Zone	Non_Stereotypical
marathi	finance	4	Female	North Zone	Non_Stereotypical
marathi	law	3	Male	East Zone	Not sure
marathi	law	11	Male	South Zone	Non_Stereotypical
marathi	law	4	Female	North Zone	Non_Stereotypical
marathi	manager	3	Male	East Zone	Non_Stereotypical
marathi	manager	11	Male	South Zone	Non_Stereotypical
marathi	manager	4	Female	North Zone	Non_Stereotypical
marathi	politics	3	Male	East Zone	Stereotypical
marathi	politics	11	Male	South Zone	Non_Stereotypical
marathi	politics	4	Female	North Zone	Non_Stereotypical
marathi	management	3	Male	East Zone	Non_Stereotypical
marathi	management	11	Male	South Zone	Non_Stereotypical
marathi	management	4	Female	North Zone	Non_Stereotypical
marathi	history	3	Male	East Zone	Non_Stereotypical
marathi	history	11	Male	South Zone	Non_Stereotypical
marathi	history	4	Female	North Zone	Non_Stereotypical
marathi	art	3	Male	East Zone	Stereotypical
marathi	art	11	Male	South Zone	Non_Stereotypical
marathi	art	4	Female	North Zone	Non_Stereotypical
marathi	economist	3	Male	East Zone	Non_Stereotypical
marathi	economist	11	Male	South Zone	Non_Stereotypical
marathi	economist	4	Female	North Zone	Non_Stereotypical
marathi	strong	3	Male	East Zone	Non_Stereotypical
marathi	strong	7	Female	North East Zone	Non_Stereotypical
marathi	strong	4	Female	North Zone	Non_Stereotypical
marathi	writer	3	Male	East Zone	Non_Stereotypical
marathi	writer	11	Male	South Zone	Non_Stereotypical
marathi	writer	4	Female	North Zone	Non_Stereotypical
marathi	judge	3	Male	East Zone	Non_Stereotypical
marathi	judge	11	Male	South Zone	Non_Stereotypical
marathi	judge	4	Female	North Zone	Non_Stereotypical
marathi	author	3	Male	East Zone	Non_Stereotypical
marathi	author	11	Male	South Zone	Non_Stereotypical
marathi	author	4	Female	North Zone	Non_Stereotypical
marathi	army	11	Male	South Zone	Non_Stereotypical
marathi	army	7	Female	North East Zone	Non_Stereotypical
marathi	army	4	Female	North Zone	Non_Stereotypical
marathi	travel	3	Male	East Zone	Non_Stereotypical
marathi	travel	11	Male	South Zone	Non_Stereotypical
marathi	travel	4	Female	North Zone	Non_Stereotypical
marathi	science	3	Male	East Zone	Non_Stereotypical
marathi	science	11	Male	South Zone	Non_Stereotypical
marathi	science	4	Female	North Zone	Non_Stereotypical
marathi	english	3	Male	East Zone	Non_Stereotypical
marathi	english	11	Male	South Zone	Non_Stereotypical
marathi	english	4	Female	North Zone	Non_Stereotypical
marathi	model	3	Male	East Zone	Stereotypical
marathi	model	11	Male	South Zone	Not sure
marathi	model	4	Female	North Zone	Non_Stereotypical
marathi	teacher	3	Male	East Zone	Non_Stereotypical
marathi	teacher	11	Male	South Zone	Non_Stereotypical
marathi	teacher	4	Female	North Zone	Non_Stereotypical
marathi	assistant	3	Male	East Zone	Non_Stereotypical
marathi	assistant	11	Male	South Zone	Non_Stereotypical
marathi	assistant	4	Female	North Zone	Non_Stereotypical
marathi	pandit	3	Male	East Zone	Non_Stereotypical
marathi	pandit	11	Male	South Zone	Not sure
marathi	pandit	4	Female	North Zone	Non_Stereotypical
marathi	doctor	3	Male	East Zone	Non_Stereotypical
marathi	doctor	7	Female	North East Zone	Non_Stereotypical
marathi	doctor	4	Female	North Zone	Non_Stereotypical
marathi	successful	3	Male	East Zone	Non_Stereotypical
marathi	successful	11	Male	South Zone	Non_Stereotypical
marathi	successful	4	Female	North Zone	Non_Stereotypical
marathi	criminal	3	Male	East Zone	Non_Stereotypical
marathi	criminal	11	Male	South Zone	Not sure
marathi	criminal	4	Female	North Zone	Non_Stereotypical
marathi	kind	3	Male	East Zone	Non_Stereotypical
marathi	kind	11	Male	South Zone	Not sure
marathi	kind	4	Female	North Zone	Non_Stereotypical
marathi	editor	3	Male	East Zone	Non_Stereotypical
marathi	editor	7	Female	North East Zone	Non_Stereotypical
marathi	editor	4	Female	North Zone	Non_Stereotypical
marathi	singer	11	Male	South Zone	Non_Stereotypical
marathi	singer	7	Female	North East Zone	Stereotypical
marathi	singer	4	Female	North Zone	Non_Stereotypical
marathi	technology	3	Male	East Zone	Non_Stereotypical
marathi	technology	11	Male	South Zone	Non_Stereotypical
marathi	technology	4	Female	North Zone	Non_Stereotypical
marathi	dance	3	Male	East Zone	Stereotypical
marathi	dance	7	Female	North East Zone	Stereotypical
marathi	dance	4	Female	North Zone	Non_Stereotypical
marathi	dance	9	Female	North East Zone	Not sure
marathi	dance	5	Male	South Zone	Not sure
marathi	dance	1	Female	North Zone	Not sure
marathi	engineer	3	Male	East Zone	Non_Stereotypical
marathi	engineer	11	Male	South Zone	Non_Stereotypical
marathi	engineer	4	Female	North Zone	Non_Stereotypical
marathi	architect	3	Male	East Zone	Non_Stereotypical
marathi	architect	7	Female	North East Zone	Non_Stereotypical
marathi	architect	4	Female	North Zone	Non_Stereotypical
marathi	cricketer	3	Male	East Zone	Stereotypical
marathi	cricketer	11	Male	South Zone	Non_Stereotypical
marathi	cricketer	4	Female	North Zone	Non_Stereotypical
marathi	pilot	3	Male	East Zone	Non_Stereotypical
marathi	pilot	11	Male	South Zone	Non_Stereotypical
marathi	pilot	4	Female	North Zone	Non_Stereotypical
marathi	guard	3	Male	East Zone	Non_Stereotypical
marathi	guard	7	Female	North East Zone	Non_Stereotypical
marathi	guard	4	Female	North Zone	Non_Stereotypical
marathi	cook	3	Male	East Zone	Non_Stereotypical
marathi	cook	7	Female	North East Zone	Non_Stereotypical
marathi	cook	4	Female	North Zone	Non_Stereotypical
marathi	farmer	3	Male	East Zone	Stereotypical
marathi	farmer	11	Male	South Zone	Non_Stereotypical
marathi	farmer	4	Female	North Zone	Non_Stereotypical
marathi	analyst	3	Male	East Zone	Non_Stereotypical
marathi	analyst	11	Male	South Zone	Non_Stereotypical
marathi	analyst	4	Female	North Zone	Non_Stereotypical
marathi	scientist	3	Male	East Zone	Non_Stereotypical
marathi	scientist	11	Male	South Zone	Non_Stereotypical
marathi	scientist	4	Female	North Zone	Non_Stereotypical
marathi	beautiful	3	Male	East Zone	Non_Stereotypical
marathi	beautiful	11	Male	South Zone	Non_Stereotypical
marathi	beautiful	4	Female	North Zone	Non_Stereotypical
marathi	rich	3	Male	East Zone	Non_Stereotypical
marathi	rich	11	Male	South Zone	Non_Stereotypical
marathi	rich	4	Female	North Zone	Stereotypical
marathi	poet	3	Male	East Zone	Non_Stereotypical
marathi	poet	11	Male	South Zone	Non_Stereotypical
marathi	poet	4	Female	North Zone	Non_Stereotypical
marathi	brave	3	Male	East Zone	Non_Stereotypical
marathi	brave	11	Male	South Zone	Not sure
marathi	brave	4	Female	North Zone	Non_Stereotypical
marathi	priest	3	Male	East Zone	Non_Stereotypical
marathi	priest	7	Female	North East Zone	Non_Stereotypical
marathi	priest	4	Female	North Zone	Non_Stereotypical
marathi	emotional	3	Male	East Zone	Not sure
marathi	emotional	11	Male	South Zone	Not sure
marathi	emotional	4	Female	North Zone	Non_Stereotypical
marathi	historian	3	Male	East Zone	Non_Stereotypical
marathi	historian	11	Male	South Zone	Non_Stereotypical
marathi	historian	4	Female	North Zone	Non_Stereotypical
marathi	photographer	3	Male	East Zone	Non_Stereotypical
marathi	photographer	11	Male	South Zone	Non_Stereotypical
marathi	photographer	4	Female	North Zone	Non_Stereotypical
marathi	violent	3	Male	East Zone	Non_Stereotypical
marathi	violent	7	Female	North East Zone	Non_Stereotypical
marathi	violent	4	Female	North Zone	Non_Stereotypical
marathi	weak	3	Male	East Zone	Non_Stereotypical
marathi	weak	7	Female	North East Zone	Non_Stereotypical
marathi	weak	4	Female	North Zone	Non_Stereotypical
marathi	attorney	3	Male	East Zone	Non_Stereotypical
marathi	attorney	11	Male	South Zone	Non_Stereotypical
marathi	attorney	4	Female	North Zone	Non_Stereotypical
marathi	composer	3	Male	East Zone	Stereotypical
marathi	composer	11	Male	South Zone	Non_Stereotypical
marathi	composer	4	Female	North Zone	Non_Stereotypical
marathi	treasurer	3	Male	East Zone	Non_Stereotypical
marathi	treasurer	11	Male	South Zone	Non_Stereotypical
marathi	treasurer	4	Female	North Zone	Stereotypical
marathi	dancer	11	Male	South Zone	Non_Stereotypical
marathi	dancer	7	Female	North East Zone	Non_Stereotypical
marathi	dancer	4	Female	North Zone	Non_Stereotypical
marathi	policeman	11	Male	South Zone	Non_Stereotypical
marathi	policeman	7	Female	North East Zone	Stereotypical
marathi	policeman	4	Female	North Zone	Non_Stereotypical
marathi	ugly	11	Male	South Zone	Non_Stereotypical
marathi	ugly	7	Female	North East Zone	Non_Stereotypical
marathi	ugly	4	Female	North Zone	Non_Stereotypical
marathi	fat	3	Male	East Zone	Non_Stereotypical
marathi	fat	11	Male	South Zone	Non_Stereotypical
marathi	fat	4	Female	North Zone	Non_Stereotypical
marathi	diplomat	3	Male	East Zone	Stereotypical
marathi	diplomat	11	Male	South Zone	Non_Stereotypical
marathi	diplomat	4	Female	North Zone	Non_Stereotypical
marathi	chemistry	3	Male	East Zone	Non_Stereotypical
marathi	chemistry	11	Male	South Zone	Non_Stereotypical
marathi	chemistry	4	Female	North Zone	Non_Stereotypical
marathi	statistics	11	Male	South Zone	Non_Stereotypical
marathi	statistics	7	Female	North East Zone	Non_Stereotypical
marathi	statistics	4	Female	North Zone	Non_Stereotypical
marathi	physician	3	Male	East Zone	Non_Stereotypical
marathi	physician	7	Female	North East Zone	Non_Stereotypical
marathi	physician	4	Female	North Zone	Non_Stereotypical
marathi	banker	11	Male	South Zone	Non_Stereotypical
marathi	banker	7	Female	North East Zone	Non_Stereotypical
marathi	banker	4	Female	North Zone	Non_Stereotypical
marathi	respected	11	Male	South Zone	Non_Stereotypical
marathi	respected	7	Female	North East Zone	Non_Stereotypical
marathi	respected	4	Female	North Zone	Non_Stereotypical
marathi	physics	11	Male	South Zone	Non_Stereotypical
marathi	physics	7	Female	North East Zone	Non_Stereotypical
marathi	physics	4	Female	North Zone	Non_Stereotypical
marathi	educated	11	Male	South Zone	Non_Stereotypical
marathi	educated	7	Female	North East Zone	Stereotypical
marathi	educated	4	Female	North Zone	Non_Stereotypical
marathi	biology	3	Male	East Zone	Non_Stereotypical
marathi	biology	7	Female	North East Zone	Non_Stereotypical
marathi	biology	4	Female	North Zone	Non_Stereotypical
marathi	helpless	3	Male	East Zone	Non_Stereotypical
marathi	helpless	11	Male	South Zone	Non_Stereotypical
marathi	helpless	4	Female	North Zone	Non_Stereotypical
marathi	boxer	3	Male	East Zone	Non_Stereotypical
marathi	boxer	11	Male	South Zone	Non_Stereotypical
marathi	boxer	4	Female	North Zone	Non_Stereotypical
marathi	ruthless	11	Male	South Zone	Non_Stereotypical
marathi	ruthless	7	Female	North East Zone	Non_Stereotypical
marathi	ruthless	4	Female	North Zone	Non_Stereotypical
marathi	electronics	11	Male	South Zone	Non_Stereotypical
marathi	electronics	7	Female	North East Zone	Non_Stereotypical
marathi	electronics	4	Female	North Zone	Non_Stereotypical
marathi	spicy	11	Male	South Zone	Not sure
marathi	spicy	7	Female	North East Zone	Non_Stereotypical
marathi	spicy	4	Female	North Zone	Non_Stereotypical
marathi	vegetarian	3	Male	East Zone	Non_Stereotypical
marathi	vegetarian	7	Female	North East Zone	Stereotypical
marathi	vegetarian	4	Female	North Zone	Non_Stereotypical
marathi	thin	11	Male	South Zone	Non_Stereotypical
marathi	thin	7	Female	North East Zone	Non_Stereotypical
marathi	thin	4	Female	North Zone	Non_Stereotypical
marathi	psychologist	11	Male	South Zone	Non_Stereotypical
marathi	psychologist	7	Female	North East Zone	Non_Stereotypical
marathi	psychologist	4	Female	North Zone	Non_Stereotypical
marathi	clerk	3	Male	East Zone	Non_Stereotypical
marathi	clerk	11	Male	South Zone	Non_Stereotypical
marathi	clerk	4	Female	North Zone	Non_Stereotypical
marathi	librarian	3	Male	East Zone	Non_Stereotypical
marathi	librarian	7	Female	North East Zone	Non_Stereotypical
marathi	librarian	4	Female	North Zone	Non_Stereotypical
marathi	cleaner	3	Male	East Zone	Non_Stereotypical
marathi	cleaner	7	Female	North East Zone	Non_Stereotypical
marathi	cleaner	4	Female	North Zone	Non_Stereotypical
marathi	detective	11	Male	South Zone	Non_Stereotypical
marathi	detective	7	Female	North East Zone	Non_Stereotypical
marathi	detective	4	Female	North Zone	Non_Stereotypical
marathi	sociologist	3	Male	East Zone	Non_Stereotypical
marathi	sociologist	11	Male	South Zone	Non_Stereotypical
marathi	sociologist	7	Female	North East Zone	Non_Stereotypical
marathi	courageous	3	Male	East Zone	Non_Stereotypical
marathi	courageous	7	Female	North East Zone	Stereotypical
marathi	courageous	4	Female	North Zone	Non_Stereotypical
marathi	baker	3	Male	East Zone	Non_Stereotypical
marathi	baker	11	Male	South Zone	Non_Stereotypical
marathi	baker	7	Female	North East Zone	Non_Stereotypical
marathi	guitarist	3	Male	East Zone	Non_Stereotypical
marathi	guitarist	7	Female	North East Zone	Non_Stereotypical
marathi	guitarist	4	Female	North Zone	Non_Stereotypical
marathi	handsome	3	Male	East Zone	Non_Stereotypical
marathi	handsome	11	Male	South Zone	Non_Stereotypical
marathi	handsome	7	Female	North East Zone	Non_Stereotypical
marathi	broker	3	Male	East Zone	Non_Stereotypical
marathi	broker	11	Male	South Zone	Non_Stereotypical
marathi	broker	4	Female	North Zone	Non_Stereotypical
marathi	carpenter	11	Male	South Zone	Non_Stereotypical
marathi	carpenter	7	Female	North East Zone	Non_Stereotypical
marathi	carpenter	4	Female	North Zone	Non_Stereotypical
marathi	barber	11	Male	South Zone	Non_Stereotypical
marathi	barber	7	Female	North East Zone	Non_Stereotypical
marathi	barber	4	Female	North Zone	Non_Stereotypical
marathi	labourer	11	Male	South Zone	Non_Stereotypical
marathi	labourer	7	Female	North East Zone	Non_Stereotypical
marathi	labourer	4	Female	North Zone	Non_Stereotypical
marathi	maths	3	Male	East Zone	Non_Stereotypical
marathi	maths	11	Male	South Zone	Non_Stereotypical
marathi	maths	4	Female	North Zone	Non_Stereotypical
marathi	hated	11	Male	South Zone	Non_Stereotypical
marathi	hated	7	Female	North East Zone	Non_Stereotypical
marathi	hated	4	Female	North Zone	Non_Stereotypical
marathi	protective	11	Male	South Zone	Non_Stereotypical
marathi	protective	7	Female	North East Zone	Non_Stereotypical
marathi	protective	4	Female	North Zone	Non_Stereotypical
odiya	banker	12	Female	West Zone	Not sure
odiya	banker	3	Male	East Zone	Non_Stereotypical
odiya	banker	4	Female	North Zone	Non_Stereotypical
odiya	ceo	12	Female	West Zone	Non_Stereotypical
odiya	ceo	7	Female	North East Zone	Non_Stereotypical
odiya	ceo	4	Female	North Zone	Non_Stereotypical
odiya	dancer	7	Female	North East Zone	Stereotypical
odiya	dancer	11	Male	South Zone	Non_Stereotypical
odiya	dancer	4	Female	North Zone	Not sure
odiya	doctor	11	Male	South Zone	Not sure
odiya	doctor	7	Female	North East Zone	Non_Stereotypical
odiya	doctor	4	Female	North Zone	Non_Stereotypical
odiya	editor	12	Female	West Zone	Non_Stereotypical
odiya	editor	3	Male	East Zone	Non_Stereotypical
odiya	editor	4	Female	North Zone	Non_Stereotypical
odiya	golfer	3	Male	East Zone	Non_Stereotypical
odiya	golfer	7	Female	North East Zone	Non_Stereotypical
odiya	golfer	4	Female	North Zone	Non_Stereotypical
odiya	pandit	3	Male	East Zone	Non_Stereotypical
odiya	pandit	7	Female	North East Zone	Non_Stereotypical
odiya	pandit	4	Female	North Zone	Non_Stereotypical
odiya	umpire	12	Female	West Zone	Not sure
odiya	umpire	3	Male	East Zone	Non_Stereotypical
odiya	umpire	7	Female	North East Zone	Non_Stereotypical
odiya	baker	12	Female	West Zone	Not sure
odiya	baker	11	Male	South Zone	Not sure
odiya	baker	4	Female	North Zone	Non_Stereotypical
odiya	clerk	12	Female	West Zone	Not sure
odiya	clerk	7	Female	North East Zone	Non_Stereotypical
odiya	clerk	4	Female	North Zone	Non_Stereotypical
odiya	coach	11	Male	South Zone	Not sure
odiya	coach	7	Female	North East Zone	Non_Stereotypical
odiya	coach	4	Female	North Zone	Non_Stereotypical
odiya	fancy	3	Male	East Zone	Non_Stereotypical
odiya	fancy	7	Female	North East Zone	Non_Stereotypical
odiya	fancy	4	Female	North Zone	Non_Stereotypical
odiya	hated	3	Male	East Zone	Non_Stereotypical
odiya	hated	7	Female	North East Zone	Non_Stereotypical
odiya	hated	4	Female	North Zone	Non_Stereotypical
odiya	lowly	12	Female	West Zone	Not sure
odiya	lowly	3	Male	East Zone	Non_Stereotypical
odiya	lowly	4	Female	North Zone	Non_Stereotypical
odiya	maths	12	Female	West Zone	Not sure
odiya	maths	7	Female	North East Zone	Non_Stereotypical
odiya	maths	4	Female	North Zone	Non_Stereotypical
odiya	model	12	Female	West Zone	Non_Stereotypical
odiya	model	11	Male	South Zone	Not sure
odiya	model	4	Female	North Zone	Non_Stereotypical
odiya	music	12	Female	West Zone	Not sure
odiya	music	11	Male	South Zone	Non_Stereotypical
odiya	music	7	Female	North East Zone	Non_Stereotypical
odiya	pilot	12	Female	West Zone	Non_Stereotypical
odiya	pilot	11	Male	South Zone	Not sure
odiya	pilot	4	Female	North Zone	Non_Stereotypical
odiya	short	12	Female	West Zone	Non_Stereotypical
odiya	short	11	Male	South Zone	Not sure
odiya	short	4	Female	North Zone	Non_Stereotypical
odiya	academic	12	Female	West Zone	Not sure
odiya	academic	3	Male	East Zone	Non_Stereotypical
odiya	academic	4	Female	North Zone	Non_Stereotypical
odiya	architect	12	Female	West Zone	Non_Stereotypical
odiya	architect	7	Female	North East Zone	Non_Stereotypical
odiya	architect	4	Female	North Zone	Non_Stereotypical
odiya	army	3	Male	East Zone	Non_Stereotypical
odiya	army	11	Male	South Zone	Non_Stereotypical
odiya	army	4	Female	North Zone	Non_Stereotypical
odiya	artist	3	Male	East Zone	Non_Stereotypical
odiya	artist	11	Male	South Zone	Not sure
odiya	artist	7	Female	North East Zone	Non_Stereotypical
odiya	assistant	12	Female	West Zone	Non_Stereotypical
odiya	assistant	11	Male	South Zone	Not sure
odiya	assistant	4	Female	North Zone	Non_Stereotypical
odiya	chemistry	3	Male	East Zone	Non_Stereotypical
odiya	chemistry	11	Male	South Zone	Non_Stereotypical
odiya	chemistry	4	Female	North Zone	Non_Stereotypical
odiya	cleaner	12	Female	West Zone	Not sure
odiya	cleaner	7	Female	North East Zone	Non_Stereotypical
odiya	cleaner	4	Female	North Zone	Non_Stereotypical
odiya	cook	3	Male	East Zone	Stereotypical
odiya	cook	7	Female	North East Zone	Non_Stereotypical
odiya	cook	4	Female	North Zone	Non_Stereotypical
odiya	criminal	11	Male	South Zone	Non_Stereotypical
odiya	criminal	7	Female	North East Zone	Non_Stereotypical
odiya	criminal	4	Female	North Zone	Non_Stereotypical
odiya	designer	12	Female	West Zone	Not sure
odiya	designer	11	Male	South Zone	Not sure
odiya	designer	4	Female	North Zone	Not sure
odiya	detective	12	Female	West Zone	Not sure
odiya	detective	11	Male	South Zone	Not sure
odiya	detective	7	Female	North East Zone	Non_Stereotypical
odiya	diplomat	3	Male	East Zone	Non_Stereotypical
odiya	diplomat	7	Female	North East Zone	Non_Stereotypical
odiya	diplomat	4	Female	North Zone	Non_Stereotypical
odiya	economist	12	Female	West Zone	Not sure
odiya	economist	3	Male	East Zone	Non_Stereotypical
odiya	economist	4	Female	North Zone	Non_Stereotypical
odiya	electronics	12	Female	West Zone	Non_Stereotypical
odiya	electronics	3	Male	East Zone	Non_Stereotypical
odiya	electronics	7	Female	North East Zone	Non_Stereotypical
odiya	fisherman	3	Male	East Zone	Non_Stereotypical
odiya	fisherman	7	Female	North East Zone	Non_Stereotypical
odiya	fisherman	4	Female	North Zone	Non_Stereotypical
odiya	history	3	Male	East Zone	Non_Stereotypical
odiya	history	11	Male	South Zone	Non_Stereotypical
odiya	history	4	Female	North Zone	Non_Stereotypical
odiya	humanities	12	Female	West Zone	Non_Stereotypical
odiya	humanities	11	Male	South Zone	Non_Stereotypical
odiya	humanities	7	Female	North East Zone	Non_Stereotypical
odiya	manager	12	Female	West Zone	Non_Stereotypical
odiya	manager	3	Male	East Zone	Non_Stereotypical
odiya	manager	11	Male	South Zone	Non_Stereotypical
odiya	musician	12	Female	West Zone	Non_Stereotypical
odiya	musician	3	Male	East Zone	Non_Stereotypical
odiya	musician	4	Female	North Zone	Not sure
odiya	policeman	12	Female	West Zone	Non_Stereotypical
odiya	policeman	3	Male	East Zone	Non_Stereotypical
odiya	policeman	7	Female	North East Zone	Non_Stereotypical
odiya	protective	12	Female	West Zone	Non_Stereotypical
odiya	protective	3	Male	East Zone	Non_Stereotypical
odiya	protective	4	Female	North Zone	Non_Stereotypical
odiya	statistics	12	Female	West Zone	Not sure
odiya	statistics	3	Male	East Zone	Non_Stereotypical
odiya	statistics	4	Female	North Zone	Non_Stereotypical
odiya	secretary	3	Male	East Zone	Non_Stereotypical
odiya	secretary	11	Male	South Zone	Non_Stereotypical
odiya	secretary	4	Female	North Zone	Non_Stereotypical
odiya	police	3	Male	East Zone	Non_Stereotypical
odiya	police	11	Male	South Zone	Non_Stereotypical
odiya	police	4	Female	North Zone	Non_Stereotypical
odiya	actor	3	Male	East Zone	Non_Stereotypical
odiya	actor	11	Male	South Zone	Non_Stereotypical
